language,algorithm,size,run,joules,checksum
javascript,merge_sort,mid,1,0.03327710019220831,10000
javascript,merge_sort,mid,2,0.04010340036620619,10000
javascript,merge_sort,mid,3,0.03365089980070479,10000
javascript,merge_sort,mid,4,0.03683265006839065,10000
javascript,merge_sort,mid,5,0.03504375004558824,10000
javascript,merge_sort,mid,6,0.034031950461212546,10000
javascript,merge_sort,mid,7,0.037405349692562595,10000
javascript,merge_sort,mid,8,0.03916779988503549,10000
javascript,merge_sort,mid,9,0.03848604983795667,10000
javascript,merge_sort,mid,10,0.03413800053385785,10000
javascript,merge_sort,mid,11,0.03604689963685814,10000
javascript,merge_sort,mid,12,0.03565805035032099,10000
javascript,merge_sort,mid,13,0.036531699654005934,10000
javascript,merge_sort,mid,14,0.03302194938441971,10000
javascript,merge_sort,mid,15,0.03603679955995176,10000
javascript,merge_sort,mid,16,0.039723300440527964,10000
javascript,merge_sort,mid,17,0.03597115052980371,10000
javascript,merge_sort,mid,18,0.036925600448739715,10000
javascript,merge_sort,mid,19,0.037152849974518176,10000
javascript,merge_sort,mid,20,0.033961249922867864,10000
javascript,merge_sort,mid,21,0.036607450230803806,10000
javascript,merge_sort,mid,22,0.07215358880494023,10000
javascript,merge_sort,mid,23,0.07350565029046266,10000
javascript,merge_sort,mid,24,0.07362672974413727,10000
javascript,merge_sort,mid,25,0.07165918091341154,10000
javascript,merge_sort,mid,26,0.0939681704636314,10000
javascript,merge_sort,mid,27,0.07800579078611919,10000
javascript,merge_sort,mid,28,0.06679580058844295,10000
javascript,merge_sort,mid,29,0.07021631020470523,10000
javascript,merge_sort,mid,30,0.06591796977736522,10000
javascript,merge_sort,mid,31,0.07208295973541681,10000
javascript,merge_sort,mid,32,0.07285988977819216,10000
javascript,merge_sort,mid,33,0.09535049924306804,10000
javascript,merge_sort,mid,34,0.06606932092981879,10000
javascript,merge_sort,mid,35,0.07105377924017375,10000
javascript,merge_sort,mid,36,0.07214350019639824,10000
javascript,merge_sort,mid,37,0.05968199969502165,10000
javascript,merge_sort,mid,38,0.07550903968513012,10000
javascript,merge_sort,mid,39,0.09543552050599828,10000
javascript,merge_sort,mid,40,0.05087759949965402,10000
javascript,merge_sort,mid,41,0.04870608018245547,10000
javascript,merge_sort,mid,42,0.04744632071815431,10000
javascript,merge_sort,mid,43,0.0497918393346481,10000
javascript,merge_sort,mid,44,0.046562400064431124,10000
javascript,merge_sort,mid,45,0.055895760236307976,10000
javascript,merge_sort,mid,46,0.052304400235880164,10000
javascript,merge_sort,mid,47,0.04906799989985302,10000
javascript,merge_sort,mid,48,0.048037920158822085,10000
javascript,merge_sort,mid,49,0.050237279688008125,10000
javascript,merge_sort,mid,50,0.08120927953859791,10000
c,merge_sort,mid,1,0.011521250031364618,10000
c,merge_sort,mid,2,0.011804850127373357,10000
c,merge_sort,mid,3,0.011365269875386731,10000
c,merge_sort,mid,4,0.014619579893769698,10000
c,merge_sort,mid,5,0.013456819293787704,10000
c,merge_sort,mid,6,0.023028319954755717,10000
c,merge_sort,mid,7,0.03598883959639352,10000
c,merge_sort,mid,8,0.01785262078192318,10000
c,merge_sort,mid,9,0.02006470008636825,10000
c,merge_sort,mid,10,0.0533309795864625,10000
c,merge_sort,mid,11,0.017060550057794898,10000
c,merge_sort,mid,12,0.009374429816671182,10000
c,merge_sort,mid,13,0.008041019992379007,10000
c,merge_sort,mid,14,0.008390849705028814,10000
c,merge_sort,mid,15,0.013126229611225428,10000
c,merge_sort,mid,16,0.02738813975447556,10000
c,merge_sort,mid,17,0.007762169344641735,10000
c,merge_sort,mid,18,0.007655699271708727,10000
c,merge_sort,mid,19,0.008421269936661702,10000
c,merge_sort,mid,20,0.012315030074387324,10000
c,merge_sort,mid,21,0.0115088998383726,10000
c,merge_sort,mid,22,0.010489830194273964,10000
c,merge_sort,mid,23,0.016462289929040707,10000
c,merge_sort,mid,24,0.014997059838788119,10000
c,merge_sort,mid,25,0.008907989953877404,10000
c,merge_sort,mid,26,0.007716610348143149,10000
