language,algorithm,size,run,joules,checksum
python,summation,small,1,0.005046950376708992,5050
python,summation,small,2,0.004121239416417666,5050
python,summation,small,3,0.003598240000428632,5050
python,summation,small,4,0.010590749970288015,5050
python,summation,small,5,0.006213240124634467,5050
python,summation,small,6,0.004095089978363831,5050
python,summation,small,7,0.011605370085453613,5050
python,summation,small,8,0.00378128987213131,5050
python,summation,small,9,0.005685009907756466,5050
python,summation,small,10,0.0034151893676607867,5050
python,summation,small,11,0.007227860239800065,5050
python,summation,small,12,0.00388065986771835,5050
python,summation,small,13,0.0034560004714876413,5050
python,summation,small,14,0.003340800292789936,5050
python,summation,small,15,0.006009600358083844,5050
python,summation,small,16,0.012355199782177806,5050
python,summation,small,17,0.0034080001059919596,5050
python,summation,small,18,0.004344000248238444,5050
python,summation,small,19,0.0036768000572919846,5050
python,summation,small,20,0.0047519998624920845,5050
python,summation,small,21,0.007046399870887399,5050
python,summation,small,22,0.007468800293281674,5050
python,summation,small,23,0.004358400357887149,5050
python,summation,small,24,0.01252800039947033,5050
python,summation,small,25,0.006398399826139212,5050
python,summation,small,26,0.013929599896073341,5050
python,summation,small,27,0.009772800374776125,5050
python,summation,small,28,0.004269989844760858,5050
python,summation,small,29,0.0033899503308930435,5050
python,summation,small,30,0.006865210004616529,5050
python,summation,small,31,0.009150620418949984,5050
python,summation,small,32,0.008589370065601542,5050
python,summation,small,33,0.01087926986074308,5050
python,summation,small,34,0.0038973196205915883,5050
python,summation,small,35,0.0037491497991140933,5050
python,summation,small,36,0.0063533500273479145,5050
python,summation,small,37,0.003093610034557059,5050
python,summation,small,38,0.007215430057840422,5050
python,summation,small,39,0.006865210004616529,5050
python,summation,small,40,0.00817629018711159,5050
python,summation,small,41,0.0030038100041565484,5050
python,summation,small,42,0.002628579973679734,5050
python,summation,small,43,0.004857060094946064,5050
python,summation,small,44,0.00505310011212714,5050
python,summation,small,45,0.002156440188991837,5050
python,summation,small,46,0.005036199983442202,5050
python,summation,small,47,0.003934319954714737,5050
python,summation,small,48,0.002501199863036163,5050
python,summation,small,49,0.0027783600060502065,5050
python,summation,small,50,0.005333640280878171,5050
go,bfs,small,1,0.004920429643243552,100
go,bfs,small,2,0.012382300251920242,100
go,bfs,small,3,0.022046269767452033,100
go,bfs,small,4,0.008183869802451227,100
go,bfs,small,5,0.005938450040412136,100
go,bfs,small,6,0.006736259811441415,100
go,bfs,small,7,0.005303089930384886,100
go,bfs,small,8,0.011425649796728976,100
go,bfs,small,9,0.007602660104748794,100
go,bfs,small,10,0.016775670084462038,100
go,bfs,small,11,0.010432900117302779,100
go,bfs,small,12,0.03560904007754289,100
go,bfs,small,13,0.010916640123468824,100
go,bfs,small,14,0.013580819922208321,100
go,bfs,small,15,0.014862370224727785,100
go,bfs,small,16,0.010974450226058252,100
go,bfs,small,17,0.014665950220660307,100
go,bfs,small,18,0.003256800198869314,100
go,bfs,small,19,0.004450500251550693,100
go,bfs,small,20,0.0071449501847382635,100
go,bfs,small,21,0.0033223496939172037,100
go,bfs,small,22,0.008373149998078588,100
go,bfs,small,23,0.010712250237702392,100
go,bfs,small,24,0.003622499971243087,100
go,bfs,small,25,0.012575249864312354,100
go,bfs,small,26,0.00930810008867411,100
go,bfs,small,27,0.0033672000354272313,100
go,bfs,small,28,0.011064149904996157,100
go,bfs,small,29,0.004747200000565499,100
go,bfs,small,30,0.003913469769759104,100
go,bfs,small,31,0.00767144022975117,100
go,bfs,small,32,0.005542879994027317,100
go,bfs,small,33,0.026346319820731882,100
go,bfs,small,34,0.012912480207160116,100
go,bfs,small,35,0.0052841603057459,100
go,bfs,small,36,0.011544400057755411,100
go,bfs,small,37,0.005903519887942821,100
go,bfs,small,38,0.006675760063808412,100
go,bfs,small,39,0.006840400176588446,100
go,bfs,small,40,0.020775999617762865,100
go,bfs,small,41,0.003974880033638328,100
go,bfs,small,42,0.012046159885358067,100
go,bfs,small,43,0.007589120173361153,100
go,bfs,small,44,0.0033398397616110744,100
go,bfs,small,45,0.00741455009119818,100
go,bfs,small,46,0.0030469496778096072,100
go,bfs,small,47,0.006289099954301491,100
go,bfs,small,48,0.0022539498531841673,100
go,bfs,small,49,0.006569700315594673,100
go,bfs,small,50,0.005239899954176508,100
go,matrix_multiplication,large,1,6.557537799606507,10291750
go,matrix_multiplication,large,2,7.1722191801454755,10291750
go,matrix_multiplication,large,3,7.412209559575422,10291750
go,matrix_multiplication,large,4,7.38258786033257,10291750
go,matrix_multiplication,large,5,7.392196079943097,10291750
go,matrix_multiplication,large,6,7.243601419570769,10291750
go,matrix_multiplication,large,7,7.411017569719115,10291750
go,matrix_multiplication,large,8,7.462688900029752,10291750
go,matrix_multiplication,large,9,7.403104919730685,10291750
go,matrix_multiplication,large,10,7.463073439370782,10291750
go,matrix_multiplication,large,11,7.9545487798299295,10291750
go,matrix_multiplication,large,12,8.715755300340243,10291750
go,matrix_multiplication,large,13,8.806542360046297,10291750
go,matrix_multiplication,large,14,8.833460089562868,10291750
go,matrix_multiplication,large,15,9.003687280502346,10291750
go,matrix_multiplication,large,16,7.872901120036841,10291750
go,matrix_multiplication,large,17,6.937960329998168,10291750
go,matrix_multiplication,large,18,6.816759959612682,10291750
go,matrix_multiplication,large,19,6.850210890332527,10291750
go,matrix_multiplication,large,20,7.172712660078832,10291750
go,matrix_multiplication,large,21,7.410731790053251,10291750
go,matrix_multiplication,large,22,7.413832649767573,10291750
go,matrix_multiplication,large,23,7.536253829953784,10291750
go,matrix_multiplication,large,24,7.21403970013198,10291750
go,matrix_multiplication,large,25,6.972901599878968,10291750
go,matrix_multiplication,large,26,6.544493470501038,10291750
go,matrix_multiplication,large,27,6.6233115301613,10291750
go,matrix_multiplication,large,28,6.591826449979271,10291750
go,matrix_multiplication,large,29,6.651455820458068,10291750
go,matrix_multiplication,large,30,6.964468959969236,10291750
go,matrix_multiplication,large,31,6.917066820405307,10291750
go,matrix_multiplication,large,32,6.839074159800657,10291750
go,matrix_multiplication,large,33,6.995440839949879,10291750
go,matrix_multiplication,large,34,6.60484441522276,10291750
go,matrix_multiplication,large,35,6.425900909760093,10291750
go,matrix_multiplication,large,36,6.551061660148844,10291750
go,matrix_multiplication,large,37,6.7231635896358055,10291750
go,matrix_multiplication,large,38,6.324056310241576,10291750
go,matrix_multiplication,large,39,8.980316939781188,10291750
go,matrix_multiplication,large,40,8.760358179867035,10291750
go,matrix_multiplication,large,41,9.107591780030635,10291750
go,matrix_multiplication,large,42,8.85061002028524,10291750
go,matrix_multiplication,large,43,8.821142119288561,10291750
go,matrix_multiplication,large,44,10.507908380797016,10291750
go,matrix_multiplication,large,45,10.517477959516691,10291750
go,matrix_multiplication,large,46,10.686379999713973,10291750
go,matrix_multiplication,large,47,10.685898380109574,10291750
go,matrix_multiplication,large,48,8.728135499521159,10291750
go,matrix_multiplication,large,49,8.56494434967317,10291750
go,matrix_multiplication,large,50,8.721720180382544,10291750
python,hash_table,large,1,1.7885599803063088,64999850000
python,hash_table,large,2,1.8080438699398655,64999850000
python,hash_table,large,3,1.9260744597631856,64999850000
python,hash_table,large,4,1.9407537599938223,64999850000
python,hash_table,large,5,1.8156941398687196,64999850000
python,hash_table,large,6,1.7468767800470233,64999850000
python,hash_table,large,7,2.029931759563624,64999850000
python,hash_table,large,8,1.758229440463765,64999850000
python,hash_table,large,9,1.7792564101822792,64999850000
python,hash_table,large,10,1.7890856902173256,64999850000
python,hash_table,large,11,1.9221524702079478,64999850000
python,hash_table,large,12,1.8231252204946942,64999850000
python,hash_table,large,13,1.848114379841718,64999850000
python,hash_table,large,14,1.9076251602440608,64999850000
python,hash_table,large,15,1.7912277606170393,64999850000
python,hash_table,large,16,1.7945924502011623,64999850000
python,hash_table,large,17,2.0611434897451546,64999850000
python,hash_table,large,18,1.7047497595471215,64999850000
python,hash_table,large,19,1.7760990796901752,64999850000
python,hash_table,large,20,1.4493180003832093,64999850000
python,hash_table,large,21,1.4336915995460002,64999850000
python,hash_table,large,22,1.4841693597729317,64999850000
python,hash_table,large,23,1.4541976801352574,64999850000
python,hash_table,large,24,1.3898887196788563,64999850000
python,hash_table,large,25,1.3924795198137871,64999850000
python,hash_table,large,26,1.443430560082197,64999850000
python,hash_table,large,27,1.4193340800586156,64999850000
python,hash_table,large,28,1.5033895197091625,64999850000
python,hash_table,large,29,1.521828000084497,64999850000
python,hash_table,large,30,1.6131851997342892,64999850000
python,hash_table,large,31,1.542138400429394,64999850000
python,hash_table,large,32,1.5648952001938596,64999850000
python,hash_table,large,33,1.5573360002599657,64999850000
python,hash_table,large,34,1.5720363995060325,64999850000
