language,algorithm,size,run,joules,checksum
python,summation,small,1,0.003987120304373093,5050
python,summation,small,2,0.002797269738221075,5050
python,summation,small,3,0.006923580449074506,5050
python,summation,small,4,0.003219330338470172,5050
python,summation,small,5,0.0030846299661789088,5050
python,summation,small,6,0.004027050181321101,5050
python,summation,small,7,0.00576925961941015,5050
python,summation,small,8,0.002691779818269424,5050
python,summation,small,9,0.007352659860043786,5050
python,summation,small,10,0.0030734197702258826,5050
python,summation,small,11,0.011554759953287431,5050
python,summation,small,12,0.008688399987295271,5050
python,summation,small,13,0.004234580340562388,5050
python,summation,small,14,0.0044294600520515814,5050
python,summation,small,15,0.005379499605624005,5050
python,summation,small,16,0.0033413800381822513,5050
python,summation,small,17,0.0041858599695842715,5050
python,summation,small,18,0.007255220299703069,5050
python,summation,small,19,0.0029962797736516225,5050
python,summation,small,20,0.004758320192922838,5050
python,summation,small,21,0.007817970104224515,5050
python,summation,small,22,0.004277360100240913,5050
python,summation,small,23,0.009927180236263667,5050
python,summation,small,24,0.004694150210707448,5050
python,summation,small,25,0.0076116797587019395,5050
python,summation,small,26,0.011047039573895745,5050
python,summation,small,27,0.011185970019141678,5050
python,summation,small,28,0.012533169862581418,5050
python,summation,small,29,0.005847690417431295,5050
python,summation,small,30,0.007927429712435697,5050
python,summation,small,31,0.009173590011778287,5050
python,summation,small,32,0.004879389783309307,5050
python,summation,small,33,0.008786270125710871,5050
python,summation,small,34,0.005073050032660831,5050
python,summation,small,35,0.005380379922280554,5050
python,summation,small,36,0.006971300154691561,5050
python,summation,small,37,0.0029400697036180644,5050
python,summation,small,38,0.006369429982441943,5050
python,summation,small,39,0.007651109660218935,5050
python,summation,small,40,0.00447721943637589,5050
python,summation,small,41,0.004481550099444575,5050
python,summation,small,42,0.0034336903117946345,5050
python,summation,small,43,0.0028231600736035034,5050
python,summation,small,44,0.0044728900335030625,5050
python,summation,small,45,0.006975630187662318,5050
python,summation,small,46,0.003576579509535804,5050
python,summation,small,47,0.003043989864818286,5050
python,summation,small,48,0.012362150246917735,5050
python,summation,small,49,0.00842184985813219,5050
python,summation,small,50,0.005473120088572613,5050
javascript,merge_sort,mid,1,0.029613399878144264,10000
javascript,merge_sort,mid,2,0.05106820011860691,10000
javascript,merge_sort,mid,3,0.03315500030294061,10000
javascript,merge_sort,mid,4,0.03498279984341934,10000
javascript,merge_sort,mid,5,0.032668599917087704,10000
javascript,merge_sort,mid,6,0.02749679979751818,10000
javascript,merge_sort,mid,7,0.03944779955781996,10000
javascript,merge_sort,mid,8,0.02739040009328164,10000
javascript,merge_sort,mid,9,0.04759879969060421,10000
javascript,merge_sort,mid,10,0.07548784031532704,10000
javascript,merge_sort,mid,11,0.09319472002098336,10000
javascript,merge_sort,mid,12,0.08787447945214807,10000
javascript,merge_sort,mid,13,0.1270316801732406,10000
javascript,merge_sort,mid,14,0.07740919964853674,10000
javascript,merge_sort,mid,15,0.14188280022935942,10000
javascript,merge_sort,mid,16,0.043385359772946684,10000
javascript,merge_sort,mid,17,0.09067183950683101,10000
javascript,merge_sort,mid,18,0.09105143984779715,10000
javascript,merge_sort,mid,19,0.05632679973496124,10000
javascript,merge_sort,mid,20,0.050434239907190204,10000
javascript,merge_sort,mid,21,0.04239256071159616,10000
javascript,merge_sort,mid,22,0.03864911940181628,10000
