language,algorithm,size,run,joules,checksum
python,summation,small,1,0.008972640114370734,5050
python,summation,small,2,0.0111097801476717,5050
python,summation,small,3,0.012549419741844758,5050
python,summation,small,4,0.003666059495299123,5050
python,summation,small,5,0.0035616696070064793,5050
python,summation,small,6,0.0031017698231153193,5050
python,summation,small,7,0.003403259888000321,5050
python,summation,small,8,0.0031988598188036122,5050
python,summation,small,9,0.0037507395594730043,5050
python,summation,small,10,0.0038171700653037988,5050
python,summation,small,11,0.0033010598534019666,5050
python,summation,small,12,0.007613899974967353,5050
python,summation,small,13,0.0034390301603707484,5050
python,summation,small,14,0.003505459922598675,5050
python,summation,small,15,0.007506589901458938,5050
python,summation,small,16,0.00759856985823717,5050
python,summation,small,17,0.022105860270676205,5050
python,summation,small,18,0.0047522997498163026,5050
python,summation,small,19,0.0036801595939323305,5050
python,summation,small,20,0.004567199433222413,5050
python,summation,small,21,0.009071039920672774,5050
python,summation,small,22,0.03264095960184932,5050
python,summation,small,23,0.014604479796253143,5050
python,summation,small,24,0.00440352049190551,5050
python,summation,small,25,0.009931680327281355,5050
python,summation,small,26,0.01595616010017693,5050
python,summation,small,27,0.008469119947403668,5050
python,summation,small,28,0.005369760165922343,5050
python,summation,small,29,0.007603200268931687,5050
python,summation,small,30,0.006879840139299631,5050
python,summation,small,31,0.0186384005472064,5050
python,summation,small,32,0.008564159902743994,5050
python,summation,small,33,0.005786320113111287,5050
python,summation,small,34,0.0053242596710333595,5050
python,summation,small,35,0.00531218001851812,5050
python,summation,small,36,0.008332179722492583,5050
python,summation,small,37,0.004756499742507003,5050
python,summation,small,38,0.010062639715033583,5050
python,summation,small,39,0.008368419998441822,5050
python,summation,small,40,0.0035152799595380203,5050
python,summation,small,41,0.007540939850150607,5050
python,summation,small,42,0.004964880010811612,5050
python,summation,small,43,0.00529708034300711,5050
python,summation,small,44,0.004635700141079724,5050
python,summation,small,45,0.0028176599211292342,5050
python,summation,small,46,0.002268020130577497,5050
python,summation,small,47,0.0033750201677321453,5050
python,summation,small,48,0.002698740124469623,5050
python,summation,small,49,0.002079880054225214,5050
python,summation,small,50,0.005237979962839745,5050
javascript,matrix_multiplication,large,1,10.804779700396466,10291750
javascript,matrix_multiplication,large,2,9.228550320657087,10291750
javascript,matrix_multiplication,large,3,9.11328110004979,10291750
javascript,matrix_multiplication,large,4,9.050387059627974,10291750
javascript,matrix_multiplication,large,5,9.011232780116552,10291750
javascript,matrix_multiplication,large,6,9.394036409950058,10291750
javascript,matrix_multiplication,large,7,7.631677440553904,10291750
javascript,matrix_multiplication,large,8,7.9317248001694685,10291750
javascript,matrix_multiplication,large,9,7.9018342398107055,10291750
javascript,matrix_multiplication,large,10,8.147660800069572,10291750
javascript,matrix_multiplication,large,11,7.947324180243594,10291750
javascript,matrix_multiplication,large,12,8.211299059956218,10291750
javascript,matrix_multiplication,large,13,8.044269619658007,10291750
javascript,matrix_multiplication,large,14,7.832033879950177,10291750
javascript,matrix_multiplication,large,15,8.160793419837136,10291750
javascript,matrix_multiplication,large,16,7.594759619834075,10291750
javascript,matrix_multiplication,large,17,7.617895320286333,10291750
javascript,matrix_multiplication,large,18,7.409876879869262,10291750
javascript,matrix_multiplication,large,19,7.554747899502399,10291750
javascript,matrix_multiplication,large,20,7.5692380502441665,10291750
javascript,matrix_multiplication,large,21,7.726761119462026,10291750
javascript,matrix_multiplication,large,22,7.960462769451261,10291750
javascript,matrix_multiplication,large,23,7.931786850219942,10291750
javascript,matrix_multiplication,large,24,8.440400160080754,10291750
javascript,matrix_multiplication,large,25,9.353563169967675,10291750
javascript,matrix_multiplication,large,26,8.904404250116205,10291750
javascript,matrix_multiplication,large,27,9.469470720764367,10291750
javascript,matrix_multiplication,large,28,9.527630459690409,10291750
javascript,matrix_multiplication,large,29,8.762224460167637,10291750
javascript,matrix_multiplication,large,30,8.156943730225612,10291750
javascript,matrix_multiplication,large,31,8.542530659800105,10291750
javascript,matrix_multiplication,large,32,8.734504509644466,10291750
javascript,matrix_multiplication,large,33,8.524461259981036,10291750
javascript,matrix_multiplication,large,34,8.454350360672107,10291750
javascript,matrix_multiplication,large,35,8.435818389819179,10291750
javascript,matrix_multiplication,large,36,8.293772949343838,10291750
javascript,matrix_multiplication,large,37,8.405803579476197,10291750
javascript,matrix_multiplication,large,38,8.547284010404837,10291750
javascript,matrix_multiplication,large,39,8.477628249741974,10291750
javascript,matrix_multiplication,large,40,8.827638539657345,10291750
javascript,matrix_multiplication,large,41,8.576886220712913,10291750
javascript,matrix_multiplication,large,42,9.087786330132802,10291750
javascript,matrix_multiplication,large,43,9.20932120049838,10291750
javascript,matrix_multiplication,large,44,9.239777000300819,10291750
javascript,matrix_multiplication,large,45,9.403047000290826,10291750
javascript,matrix_multiplication,large,46,9.21260980021907,10291750
javascript,matrix_multiplication,large,47,8.297771705067134,10291750
javascript,matrix_multiplication,large,48,6.821317460013961,10291750
javascript,matrix_multiplication,large,49,6.88712047014269,10291750
javascript,matrix_multiplication,large,50,6.906744030232948,10291750
python,bfs,large,1,32.935653319364064,5000
python,bfs,large,2,32.8990969295788,5000
python,bfs,large,3,32.45235216040164,5000
python,bfs,large,4,31.59885127457528,5000
python,bfs,large,5,30.792497130545964,5000
python,bfs,large,6,30.61641664002091,5000
python,bfs,large,7,32.35872652546823,5000
python,bfs,large,8,33.946936360618565,5000
python,bfs,large,9,33.272359749741014,5000
python,bfs,large,10,33.79145688009448,5000
python,bfs,large,11,34.684893719860696,5000
python,bfs,large,12,33.64430278019718,5000
python,bfs,large,13,32.92240311984206,5000
python,bfs,large,14,33.37985493036831,5000
python,bfs,large,15,33.95289823983621,5000
python,bfs,large,16,36.43924500035355,5000
python,bfs,large,17,35.054027199803386,5000
python,bfs,large,18,35.44908172085415,5000
python,bfs,large,19,36.99184545037788,5000
python,bfs,large,20,38.370040390174836,5000
python,bfs,large,21,36.02443356002332,5000
python,bfs,large,22,35.216961999598425,5000
python,bfs,large,23,34.65284067987231,5000
python,bfs,large,24,44.17380194495272,5000
python,bfs,large,25,53.287927200428385,5000
python,bfs,large,26,51.550609155298304,5000
python,bfs,large,27,49.76193460076757,5000
python,bfs,large,28,50.31598080089316,5000
python,bfs,large,29,50.09207368099596,5000
python,bfs,large,30,50.61521359989419,5000
python,bfs,large,31,43.06629059898842,5000
python,bfs,large,32,36.00757407006313,5000
python,bfs,large,33,34.6504000800298,5000
python,bfs,large,34,33.140205280369265,5000
python,bfs,large,35,32.74853750008333,5000
python,bfs,large,36,33.72998026464775,5000
python,bfs,large,37,34.79315407998511,5000
python,bfs,large,38,33.49877246931938,5000
python,bfs,large,39,35.54954611961948,5000
python,bfs,large,40,38.15023691972019,5000
python,bfs,large,41,36.456709474458336,5000
python,bfs,large,42,34.659391139348735,5000
python,bfs,large,43,33.700105819303275,5000
python,bfs,large,44,34.59237470033986,5000
python,bfs,large,45,37.60220042008732,5000
python,bfs,large,46,37.22560035008501,5000
python,bfs,large,47,37.1024481608416,5000
python,bfs,large,48,34.01760342050257,5000
python,bfs,large,49,30.42687260975945,5000
python,bfs,large,50,31.067651299905265,5000
javascript,bfs,large,1,1.4645901993615553,5000
javascript,bfs,large,2,1.6323541201360057,5000
javascript,bfs,large,3,1.5150751199573278,5000
javascript,bfs,large,4,1.7193635201198048,5000
javascript,bfs,large,5,1.5157973199733532,5000
javascript,bfs,large,6,1.8085520802473183,5000
javascript,bfs,large,7,1.7954834003467113,5000
javascript,bfs,large,8,1.5133182004683476,5000
javascript,bfs,large,9,1.2808695896936115,5000
javascript,bfs,large,10,1.2425556001137013,5000
javascript,bfs,large,11,1.3176017397709074,5000
javascript,bfs,large,12,1.2927029705271709,5000
javascript,bfs,large,13,1.3621264801622601,5000
javascript,bfs,large,14,1.2358784101772473,5000
javascript,bfs,large,15,1.442607659888745,5000
javascript,bfs,large,16,1.1425397099344992,5000
javascript,bfs,large,17,1.274334360100329,5000
javascript,bfs,large,18,1.1771779502989375,5000
javascript,bfs,large,19,1.3664273996371776,5000
javascript,bfs,large,20,1.132335149672872,5000
javascript,bfs,large,21,1.258066110535583,5000
javascript,bfs,large,22,1.1318892599229002,5000
javascript,bfs,large,23,1.160817000019597,5000
javascript,bfs,large,24,1.2043288503511576,5000
javascript,bfs,large,25,1.2127256094026961,5000
javascript,bfs,large,26,1.1210676599046565,5000
javascript,bfs,large,27,1.1603210098881391,5000
javascript,bfs,large,28,1.1826956703909672,5000
javascript,bfs,large,29,1.3177352099577548,5000
javascript,bfs,large,30,1.130675749736838,5000
javascript,bfs,large,31,1.0118978297672583,5000
javascript,bfs,large,32,1.0811920001287945,5000
javascript,bfs,large,33,1.0766840404321556,5000
javascript,bfs,large,34,1.1365177799758384,5000
javascript,bfs,large,35,1.139283620128117,5000
javascript,bfs,large,36,1.0736353300861083,5000
javascript,bfs,large,37,1.1331278302983263,5000
javascript,bfs,large,38,1.0751215196418342,5000
javascript,bfs,large,39,0.9967799996476969,5000
javascript,bfs,large,40,1.0377512499602743,5000
javascript,bfs,large,41,1.0085567797388648,5000
javascript,bfs,large,42,0.9614445402141428,5000
javascript,bfs,large,43,0.9136339800985297,5000
javascript,bfs,large,44,1.0133678803336807,5000
javascript,bfs,large,45,0.9894910199014704,5000
javascript,bfs,large,46,1.0097829002130312,5000
javascript,bfs,large,47,1.0808329000428785,5000
javascript,bfs,large,48,1.0233960798883346,5000
javascript,bfs,large,49,1.0781411196338013,5000
javascript,bfs,large,50,1.08473050018074,5000
javascript,summation,small,1,0.00966263957088813,5050
javascript,summation,small,2,0.009535500025958753,5050
javascript,summation,small,3,0.012870479802950285,5050
javascript,summation,small,4,0.012445050121459644,5050
javascript,summation,small,5,0.01236191948846681,5050
javascript,summation,small,6,0.007506150228437036,5050
javascript,summation,small,7,0.007139400282176211,5050
javascript,summation,small,8,0.009242099926632363,5050
javascript,summation,small,9,0.012185880282777362,5050
javascript,summation,small,10,0.020498879539081825,5050
javascript,summation,small,11,0.012721499631879851,5050
javascript,summation,small,12,0.016201279949746093,5050
javascript,summation,small,13,0.02121277996338904,5050
javascript,summation,small,14,0.007504400296602398,5050
javascript,summation,small,15,0.012094420092762447,5050
javascript,summation,small,16,0.007452999905217438,5050
javascript,summation,small,17,0.027524700155481696,5050
javascript,summation,small,18,0.00815718003141228,5050
javascript,summation,small,19,0.007627760487957857,5050
javascript,summation,small,20,0.007329640461830422,5050
javascript,summation,small,21,0.016232119436608627,5050
javascript,summation,small,22,0.016725560202030466,5050
javascript,summation,small,23,0.02609578049450647,5050
javascript,summation,small,24,0.008902479722746647,5050
javascript,summation,small,25,0.011215259986056481,5050
javascript,summation,small,26,0.004749779812118504,5050
javascript,summation,small,27,0.004496940076933242,5050
javascript,summation,small,28,0.005767160112736747,5050
javascript,summation,small,29,0.009628990171768237,5050
javascript,summation,small,30,0.005764150089817122,5050
javascript,summation,small,31,0.006381199970201124,5050
javascript,summation,small,32,0.005532380077056587,5050
javascript,summation,small,33,0.00886144002142828,5050
javascript,summation,small,34,0.005908629875921179,5050
javascript,summation,small,35,0.005195260138134472,5050
javascript,summation,small,36,0.0050959302578121425,5050
javascript,summation,small,37,0.0073082800212432636,5050
javascript,summation,small,38,0.004692590252670925,5050
javascript,summation,small,39,0.004626370186451823,5050
javascript,summation,small,40,0.0062789995718048885,5050
javascript,summation,small,41,0.007129199802875519,5050
javascript,summation,small,42,0.009305400482844561,5050
javascript,summation,small,43,0.009937200185959227,5050
javascript,summation,small,44,0.011836499892524444,5050
javascript,summation,small,45,0.007491899727028795,5050
javascript,summation,small,46,0.012838799579185434,5050
javascript,summation,small,47,0.018497700104489923,5050
javascript,summation,small,48,0.012308400080655701,5050
javascript,summation,small,49,0.012312300110352226,5050
javascript,summation,small,50,0.009024600047268905,5050
python,hash_table,small,1,0.003287799801910296,64850
python,hash_table,small,2,0.007649999868590385,64850
python,hash_table,small,3,0.007286200067028403,64850
python,hash_table,small,4,0.0067523999605327845,64850
python,hash_table,small,5,0.009088199934922159,64850
python,hash_table,small,6,0.0032980003743432462,64850
python,hash_table,small,7,0.006636800069827586,64850
python,hash_table,small,8,0.007296400144696236,64850
python,hash_table,small,9,0.004661400365876034,64850
python,hash_table,small,10,0.005990800098516047,64850
python,hash_table,small,11,0.009122199699049816,64850
python,hash_table,small,12,0.003692399914143607,64850
python,hash_table,small,13,0.0038114003255032003,64850
python,hash_table,small,14,0.004086679847387132,64850
python,hash_table,small,15,0.015555019944440574,64850
python,hash_table,small,16,0.013130910138715991,64850
python,hash_table,small,17,0.010114910214906559,64850
python,hash_table,small,18,0.006563570055004676,64850
python,hash_table,small,19,0.008976370323216543,64850
python,hash_table,small,20,0.007543770386837423,64850
python,hash_table,small,21,0.01061255016393261,64850
python,hash_table,small,22,0.0048255999878165316,64850
python,hash_table,small,23,0.01021669989277143,64850
python,hash_table,small,24,0.013406119491264691,64850
python,hash_table,small,25,0.005884969825274312,64850
python,hash_table,small,26,0.005123430061212276,64850
python,hash_table,small,27,0.011159199937537778,64850
python,hash_table,small,28,0.008913599979132414,64850
python,hash_table,small,29,0.003680639946833253,64850
python,hash_table,small,30,0.006678720144554973,64850
python,hash_table,small,31,0.0033667200710624456,64850
python,hash_table,small,32,0.01034496040083468,64850
python,hash_table,small,33,0.007819199608638883,64850
python,hash_table,small,34,0.011707199877128005,64850
python,hash_table,small,35,0.0027043200563639405,64850
python,hash_table,small,36,0.00314496005885303,64850
python,hash_table,small,37,0.008737920317798853,64850
python,hash_table,small,38,0.007830720115453006,64850
python,hash_table,small,39,0.005123520037159324,64850
python,hash_table,small,40,0.008101440081372858,64850
python,hash_table,small,41,0.0062265596352517605,64850
python,hash_table,small,42,0.005263720190851018,64850
python,hash_table,small,43,0.00892275981605053,64850
python,hash_table,small,44,0.006116880412446335,64850
python,hash_table,small,45,0.009042879834305495,64850
python,hash_table,small,46,0.004774000047473237,64850
python,hash_table,small,47,0.00591360020916909,64850
python,hash_table,small,48,0.0030491999117657543,64850
python,hash_table,small,49,0.00649880018318072,64850
python,hash_table,small,50,0.0030430398648604753,64850
