language,algorithm,size,run,joules,checksum
c,matrix_multiplication,mid,1,0.8480731997464317,646700
c,matrix_multiplication,mid,2,0.8570197998429648,646700
c,matrix_multiplication,mid,3,0.9371765002957545,646700
c,matrix_multiplication,mid,4,0.7136835903744213,646700
c,matrix_multiplication,mid,5,0.9216621499595931,646700
c,matrix_multiplication,mid,6,0.8629127099819015,646700
c,matrix_multiplication,mid,7,0.7431449097624863,646700
c,matrix_multiplication,mid,8,0.7307264697170467,646700
c,matrix_multiplication,mid,9,0.7063832102343439,646700
c,matrix_multiplication,mid,10,0.8555690295121167,646700
c,matrix_multiplication,mid,11,0.9864129702677018,646700
c,matrix_multiplication,mid,12,0.8823241003468865,646700
c,matrix_multiplication,mid,13,0.8010932999415672,646700
c,matrix_multiplication,mid,14,1.0785943396229412,646700
c,matrix_multiplication,mid,15,0.94437732964725,646700
c,matrix_multiplication,mid,16,0.7629070296476129,646700
c,matrix_multiplication,mid,17,0.7607723397755762,646700
c,matrix_multiplication,mid,18,0.7079853098315652,646700
c,matrix_multiplication,mid,19,1.117947400675621,646700
c,matrix_multiplication,mid,20,0.7751733998651615,646700
c,matrix_multiplication,mid,21,1.1533865601930302,646700
c,matrix_multiplication,mid,22,0.9232265596278011,646700
c,matrix_multiplication,mid,23,0.9757852403155993,646700
c,matrix_multiplication,mid,24,0.9116692401410545,646700
c,matrix_multiplication,mid,25,1.0931010796804912,646700
c,matrix_multiplication,mid,26,1.0966904798988253,646700
c,matrix_multiplication,mid,27,1.3576590406068134,646700
c,matrix_multiplication,mid,28,1.5640358402975834,646700
c,matrix_multiplication,mid,29,1.1281292400555685,646700
c,matrix_multiplication,mid,30,1.2951486798992846,646700
c,matrix_multiplication,mid,31,1.0031085202354006,646700
c,matrix_multiplication,mid,32,0.8902479205047711,646700
c,matrix_multiplication,mid,33,0.6174775599982241,646700
c,matrix_multiplication,mid,34,0.9083415602086462,646700
c,matrix_multiplication,mid,35,0.6420822800137103,646700
c,matrix_multiplication,mid,36,0.6432583503308706,646700
c,matrix_multiplication,mid,37,0.6266301300463966,646700
c,matrix_multiplication,mid,38,0.6331226298148976,646700
c,matrix_multiplication,mid,39,0.6420674399007112,646700
c,matrix_multiplication,mid,40,0.8287991602745024,646700
c,matrix_multiplication,mid,41,0.7369210103483056,646700
c,matrix_multiplication,mid,42,0.8146269603355905,646700
c,matrix_multiplication,mid,43,0.6338460799248423,646700
c,matrix_multiplication,mid,44,0.6195885498760617,646700
c,matrix_multiplication,mid,45,0.8242692497937242,646700
c,matrix_multiplication,mid,46,0.81983580004744,646700
c,matrix_multiplication,mid,47,0.7736207998590543,646700
c,matrix_multiplication,mid,48,0.5988656803849153,646700
c,matrix_multiplication,mid,49,0.6361724004615098,646700
c,matrix_multiplication,mid,50,0.8217187200090847,646700
c,merge_sort,small,1,0.5244851196184754,100
c,merge_sort,small,2,0.6888820004067383,100
c,merge_sort,small,3,0.4359316797577776,100
c,merge_sort,small,4,0.4320514398044906,100
c,merge_sort,small,5,0.6345061601838097,100
c,merge_sort,small,6,0.5208925799379358,100
c,merge_sort,small,7,0.5230213595437817,100
c,merge_sort,small,8,0.6651280199992471,100
c,merge_sort,small,9,0.4480935197003419,100
c,merge_sort,small,10,0.5367753003811231,100
c,merge_sort,small,11,0.779674639806035,100
c,merge_sort,small,12,0.4457398002792616,100
c,merge_sort,small,13,0.5666303800040623,100
c,merge_sort,small,14,0.4648564402043121,100
c,merge_sort,small,15,0.6731965197657701,100
c,merge_sort,small,16,0.7485905398381875,100
c,merge_sort,small,17,0.5877193202410126,100
c,merge_sort,small,18,0.5760159198369366,100
c,merge_sort,small,19,0.4778214602527442,100
c,merge_sort,small,20,0.6248963601130527,100
c,merge_sort,small,21,0.6665686200023628,100
c,merge_sort,small,22,0.5721393997228006,100
c,merge_sort,small,23,0.5833868799207266,100
c,merge_sort,small,24,0.5775684599386295,100
c,merge_sort,small,25,0.5954130801081191,100
c,merge_sort,small,26,0.5472894396720221,100
c,merge_sort,small,27,0.456700440304121,100
c,merge_sort,small,28,0.6592178797756787,100
c,merge_sort,small,29,0.5651309198176022,100
c,merge_sort,small,30,0.5635515001282329,100
c,merge_sort,small,31,0.4992034799797693,100
c,merge_sort,small,32,0.5199337601894513,100
c,merge_sort,small,33,0.524505599818076,100
c,merge_sort,small,34,0.7544415197073249,100
c,merge_sort,small,35,0.7661599998362362,100
c,merge_sort,small,36,0.4364889201358892,100
c,merge_sort,small,37,0.42207051993464123,100
c,merge_sort,small,38,0.5697358399862423,100
c,merge_sort,small,39,0.557303320086794,100
c,merge_sort,small,40,0.41766727994545366,100
c,merge_sort,small,41,0.43510604013572446,100
c,merge_sort,small,42,0.44079835980082865,100
c,merge_sort,small,43,0.42884556004428304,100
c,merge_sort,small,44,0.5513858798774891,100
c,merge_sort,small,45,0.5325106400588994,100
c,merge_sort,small,46,0.45293071975465865,100
c,merge_sort,small,47,0.478205799945863,100
c,merge_sort,small,48,0.3765989600040484,100
c,merge_sort,small,49,0.45793428002507425,100
c,merge_sort,small,50,0.5338613598141819,100
c,binary_search,mid,1,0.433817100172746,9999
c,binary_search,mid,2,0.4299020998296328,9999
c,binary_search,mid,3,0.37831589992856607,9999
c,binary_search,mid,4,0.43462170001294,9999
c,binary_search,mid,5,0.4798574998858385,9999
c,binary_search,mid,6,0.45709109980089124,9999
c,binary_search,mid,7,0.47440620002453215,9999
c,binary_search,mid,8,0.4248396001785295,9999
c,binary_search,mid,9,0.4558598998555681,9999
c,binary_search,mid,10,0.5011956250527874,9999
c,binary_search,mid,11,0.6783315000575385,9999
c,binary_search,mid,12,0.5175527499523014,9999
c,binary_search,mid,13,0.5619624999599182,9999
c,binary_search,mid,14,0.5448272499415907,9999
c,binary_search,mid,15,0.5169229999592062,9999
c,binary_search,mid,16,0.6761369997548172,9999
c,binary_search,mid,17,0.7233737500791904,9999
c,binary_search,mid,18,0.4692737500954536,9999
c,binary_search,mid,19,0.5255249998299405,9999
c,binary_search,mid,20,0.5240179999600514,9999
c,binary_search,mid,21,0.5230307500460185,9999
c,binary_search,mid,22,0.3806275001988979,9999
c,binary_search,mid,23,0.4364717500357074,9999
c,binary_search,mid,24,0.4785824997452437,9999
c,binary_search,mid,25,0.5982294000859838,9999
c,binary_search,mid,26,0.7999649996781955,9999
c,binary_search,mid,27,0.6017529003293021,9999
c,binary_search,mid,28,0.4299279001861578,9999
c,binary_search,mid,29,0.5719930999184726,9999
c,binary_search,mid,30,0.44624329992802814,9999
c,binary_search,mid,31,0.4580898002459435,9999
c,binary_search,mid,32,0.4392311001283815,9999
c,binary_search,mid,33,0.5300213997834362,9999
c,binary_search,mid,34,0.8293709999270504,9999
c,binary_search,mid,35,0.5765113001398277,9999
c,binary_search,mid,36,0.47775469975022133,9999
c,binary_search,mid,37,0.7558443996385904,9999
c,binary_search,mid,38,0.5578497998358216,9999
c,binary_search,mid,39,0.5874522301834078,9999
c,binary_search,mid,40,0.7034816400395357,9999
c,binary_search,mid,41,0.5917293899183278,9999
c,binary_search,mid,42,0.6559554602717982,9999
c,binary_search,mid,43,0.557832569720631,9999
c,binary_search,mid,44,0.6348410698570661,9999
c,binary_search,mid,45,0.5678453098269529,9999
c,binary_search,mid,46,0.542594370272127,9999
c,binary_search,mid,47,0.9124706101501944,9999
c,binary_search,mid,48,0.8357956501742593,9999
c,binary_search,mid,49,0.8679201297243708,9999
c,binary_search,mid,50,0.2843363099702401,9999
c,matrix_multiplication,large,1,2.2298079601867355,10291750
c,matrix_multiplication,large,2,2.1709169099965946,10291750
c,matrix_multiplication,large,3,2.502485010064265,10291750
c,matrix_multiplication,large,4,2.3792050799791467,10291750
c,matrix_multiplication,large,5,2.273957100062398,10291750
c,matrix_multiplication,large,6,3.1035270798194685,10291750
c,matrix_multiplication,large,7,2.974719160067616,10291750
