language,algorithm,size,run,joules,checksum
c,hash_table,mid,1,0.007186150338384323,649985000
c,hash_table,mid,2,0.00546914975711843,649985000
c,hash_table,mid,3,0.007312399829970673,649985000
c,hash_table,mid,4,0.0071053497231332585,649985000
c,hash_table,mid,5,0.0074083498257095926,649985000
c,hash_table,mid,6,0.00743360001797555,649985000
c,hash_table,mid,7,0.005555000410822686,649985000
c,hash_table,mid,8,0.008857700573571492,649985000
c,hash_table,mid,9,0.010478750424226746,649985000
c,hash_table,mid,10,0.011155450432852376,649985000
c,hash_table,mid,11,0.009403099582414143,649985000
c,hash_table,mid,12,0.004974250397935975,649985000
c,hash_table,mid,13,0.007145750030758791,649985000
c,hash_table,mid,14,0.009726300573674962,649985000
c,hash_table,mid,15,0.005626985452545342,649985000
c,hash_table,mid,16,0.009844099782640114,649985000
c,hash_table,mid,17,0.01174978009366896,649985000
c,hash_table,mid,18,0.00938490046246443,649985000
c,hash_table,mid,19,0.006394359408295713,649985000
c,hash_table,mid,20,0.013643979482003488,649985000
c,hash_table,mid,21,0.0060327399958623575,649985000
c,hash_table,mid,22,0.009413599845720455,649985000
c,hash_table,mid,23,0.0069970598211511964,649985000
c,hash_table,mid,24,0.006193459549103863,649985000
c,hash_table,mid,25,0.011055240652058273,649985000
c,hash_table,mid,26,0.006147540034726262,649985000
c,hash_table,mid,27,0.020600859832484275,649985000
c,hash_table,mid,28,0.017317579890368504,649985000
c,hash_table,mid,29,0.01232377945270855,649985000
c,hash_table,mid,30,0.0050351597441476775,649985000
c,hash_table,mid,31,0.01109755995857995,649985000
c,hash_table,mid,32,0.010394489506143146,649985000
c,hash_table,mid,33,0.00541406017873669,649985000
c,hash_table,mid,34,0.009253580008225981,649985000
c,hash_table,mid,35,0.0054098501466796735,649985000
c,hash_table,mid,36,0.0065339201290044,649985000
c,hash_table,mid,37,0.008811529705417343,649985000
c,hash_table,mid,38,0.004900439943594392,649985000
c,hash_table,mid,39,0.0053172300540609285,649985000
c,hash_table,mid,40,0.0045720605063252154,649985000
c,hash_table,mid,41,0.004239469811727759,649985000
c,hash_table,mid,42,0.004412079900794197,649985000
c,hash_table,mid,43,0.004399449804623146,649985000
c,hash_table,mid,44,0.0054098501466796735,649985000
c,hash_table,mid,45,0.008844790044531693,649985000
c,hash_table,mid,46,0.00840512002032483,649985000
c,hash_table,mid,47,0.006218189986248035,649985000
c,hash_table,mid,48,0.008308050112100318,649985000
c,hash_table,mid,49,0.014018050383310766,649985000
c,hash_table,mid,50,0.01880873947084183,649985000
go,hash_table,mid,1,0.009707899992645251,649985000
go,hash_table,mid,2,0.008773949710302986,649985000
go,hash_table,mid,3,0.014655149549071211,649985000
go,hash_table,mid,4,0.009487350078416057,649985000
go,hash_table,mid,5,0.032372700261475984,649985000
go,hash_table,mid,6,0.015138000060687773,649985000
go,hash_table,mid,7,0.008208449835365172,649985000
go,hash_table,mid,8,0.009861449761956464,649985000
go,hash_table,mid,9,0.02702655006578425,649985000
go,hash_table,mid,10,0.007951800413138699,649985000
go,hash_table,mid,11,0.007921350181277376,649985000
go,hash_table,mid,12,0.00941775018145563,649985000
go,hash_table,mid,13,0.010888049982895609,649985000
go,hash_table,mid,14,0.008582550151913892,649985000
go,hash_table,mid,15,0.016177650380996056,649985000
go,hash_table,mid,16,0.011901600104465615,649985000
go,hash_table,mid,17,0.0061335004938882776,649985000
go,hash_table,mid,18,0.04111620037292596,649985000
go,hash_table,mid,19,0.011984000797383487,649985000
go,hash_table,mid,20,0.012723199906758964,649985000
go,hash_table,mid,21,0.010158399934880435,649985000
go,hash_table,mid,22,0.01047759992070496,649985000
go,hash_table,mid,23,0.01039360009599477,649985000
go,hash_table,mid,24,0.023346399306319654,649985000
go,hash_table,mid,25,0.012493599788285792,649985000
go,hash_table,mid,26,0.03818079980555922,649985000
go,hash_table,mid,27,0.023279199609532952,649985000
go,hash_table,mid,28,0.013731200248003006,649985000
go,hash_table,mid,29,0.011071199551224709,649985000
go,hash_table,mid,30,0.02157119964249432,649985000
go,hash_table,mid,31,0.01022560044657439,649985000
go,hash_table,mid,32,0.025396000244654715,649985000
go,hash_table,mid,33,0.012706399778835475,649985000
go,hash_table,mid,34,0.029646400013007224,649985000
go,hash_table,mid,35,0.030106160091236234,649985000
go,hash_table,mid,36,0.009935240272898226,649985000
go,hash_table,mid,37,0.03248896014411002,649985000
go,hash_table,mid,38,0.02556848021340556,649985000
go,hash_table,mid,39,0.025407899744459426,649985000
go,hash_table,mid,40,0.04007765988644678,649985000
go,hash_table,mid,41,0.012012420259998179,649985000
go,hash_table,mid,42,0.023947140682139434,649985000
go,hash_table,mid,43,0.022771279266453347,649985000
go,hash_table,mid,44,0.010872819874202832,649985000
go,hash_table,mid,45,0.015120419804588892,649985000
go,hash_table,mid,46,0.03081064017897006,649985000
go,hash_table,mid,47,0.01086246054910589,649985000
go,hash_table,mid,48,0.014514359712484291,649985000
go,hash_table,mid,49,0.0066215498227393255,649985000
go,hash_table,mid,50,0.007039399897621479,649985000
javascript,merge_sort,small,1,0.006740499840816483,100
javascript,merge_sort,small,2,0.012318950153712649,100
javascript,merge_sort,small,3,0.006975349853746593,100
javascript,merge_sort,small,4,0.008646749709441792,100
javascript,merge_sort,small,5,0.005825499974889681,100
javascript,merge_sort,small,6,0.005069099985121284,100
javascript,merge_sort,small,7,0.005663849631673656,100
javascript,merge_sort,small,8,0.007144859919208102,100
javascript,merge_sort,small,9,0.010499200184131042,100
javascript,merge_sort,small,10,0.016277619809261522,100
javascript,merge_sort,small,11,0.012695540057029575,100
javascript,merge_sort,small,12,0.013556319870986044,100
javascript,merge_sort,small,13,0.01872485990752466,100
javascript,merge_sort,small,14,0.01720788015227299,100
javascript,merge_sort,small,15,0.01967827986518387,100
javascript,merge_sort,small,16,0.0075656003144104035,100
javascript,merge_sort,small,17,0.007260660239262507,100
javascript,merge_sort,small,18,0.014683440027874896,100
javascript,merge_sort,small,19,0.013980919733876362,100
javascript,merge_sort,small,20,0.013899860240053385,100
javascript,merge_sort,small,21,0.012556580122327432,100
javascript,merge_sort,small,22,0.011347760411445052,100
javascript,merge_sort,small,23,0.005796720174839721,100
javascript,merge_sort,small,24,0.010375000251224266,100
javascript,merge_sort,small,25,0.012559559976216406,100
javascript,merge_sort,small,26,0.012224240321666004,100
javascript,merge_sort,small,27,0.006630039756419137,100
javascript,merge_sort,small,28,0.015358320029918106,100
javascript,merge_sort,small,29,0.011291319981683047,100
javascript,merge_sort,small,30,0.01072360000689514,100
javascript,merge_sort,small,31,0.008363079908303917,100
javascript,merge_sort,small,32,0.010155880032107234,100
javascript,merge_sort,small,33,0.023996960103977474,100
javascript,merge_sort,small,34,0.005046399775892496,100
javascript,merge_sort,small,35,0.006533759989542887,100
javascript,merge_sort,small,36,0.0077493596909334874,100
javascript,merge_sort,small,37,0.03074553951155394,100
javascript,merge_sort,small,38,0.02069244027370587,100
javascript,merge_sort,small,39,0.008408880047500133,100
javascript,merge_sort,small,40,0.01519185971119441,100
javascript,merge_sort,small,41,0.016075800443650222,100
javascript,merge_sort,small,42,0.021168759901775046,100
javascript,merge_sort,small,43,0.02226338023901917,100
javascript,merge_sort,small,44,0.014862100532627664,100
javascript,merge_sort,small,45,0.011930900206789373,100
javascript,merge_sort,small,46,0.008802759714308194,100
javascript,merge_sort,small,47,0.012704920102260075,100
